"","subjectID","Age","Duration","Gender","Ethnicity","Ethnic_Origin","Education","DoPL","Dominance","Prestige","Leadership","UMS","UMS_Intimacy","UMS_Affiliation","SJS","SSES","Spite","Vign.Sex","Vign.noSex","Vign.Ovr.Score","Realism_Sex","Realism_NoSex","Realism_Overall","SRPS_RC","SRPS_DM","SRPS","Content","Vignette","Justification","Realism","Power","Spite_z","SSES_z","SRPS_z","SJS_z","Justification_z","Realism_z","DoPL_z","Dominance_z","Leadership_z","Prestige_z","UMS_z","UMS_Intimacy_z","UMS_Affiliation_z"
"1","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Sexual","1",4,2,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,1.1536645427836,-0.625138823535218,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"2","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Sexual","2",2,3,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,-0.227430290477183,0.316150403391788,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"3","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Nonsexual","3",1,4,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,-0.917977707107573,1.25743963031879,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"4","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Sexual","4",1,3,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,-0.917977707107573,0.316150403391788,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"5","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Nonsexual","5",3,3,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,0.463117126153207,0.316150403391788,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"6","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Nonsexual","6",2,4,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,-0.227430290477183,1.25743963031879,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"7","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Sexual","7",1,4,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,-0.917977707107573,1.25743963031879,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"8","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Nonsexual","8",4,2,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,1.1536645427836,-0.625138823535218,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"9","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Nonsexual","9",4,3,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,1.1536645427836,0.316150403391788,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"10","1",31,510,1,1,2,4,45,14,18,13,35,10,25,5,24,39,11,14,25,15,16,31,3.26666666666667,2.5,3.0655737704918,"Sexual","10",3,3,"High",0.544719152184463,-0.170889382240401,0.00765788940516299,-0.316555480186109,0.463117126153207,0.316150403391788,-0.0103519689709159,0.319012833875516,-0.295088115248817,-0.0644242961151087,0.0141959387704773,0.449339945488717,-0.122418265727409
"11","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Sexual","1",5,2,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,1.84421195941399,-0.625138823535218,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"12","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Sexual","2",1,3,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.917977707107573,0.316150403391788,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"13","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Nonsexual","3",1,2,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.917977707107573,-0.625138823535218,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"14","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Sexual","4",1,2,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.917977707107573,-0.625138823535218,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"15","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Nonsexual","5",1,2,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.917977707107573,-0.625138823535218,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"16","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Nonsexual","6",4,3,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,1.1536645427836,0.316150403391788,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"17","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Sexual","7",1,2,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.917977707107573,-0.625138823535218,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"18","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Nonsexual","8",2,1,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,-0.227430290477183,-1.56642805046222,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"19","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Nonsexual","9",3,4,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,0.463117126153207,1.25743963031879,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"20","2",19,665,0,1,3,3,53,14,21,18,31,8,23,3,10,34,11,11,22,12,12,24,3.46666666666667,2.3125,3.16393442622951,"Sexual","10",3,3,"High",0.00816495517193015,-1.65808887092713,0.289468219515169,-1.13692461193603,0.463117126153207,0.316150403391788,0.682288863992186,0.319012833875516,0.597941707214709,0.594135175283777,-0.566260224289031,-0.667937756807551,-0.46895612563269
"21","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Sexual","1",2,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,-0.227430290477183,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"22","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Sexual","2",3,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,0.463117126153207,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"23","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Nonsexual","3",1,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,-0.917977707107573,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"24","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Sexual","4",3,3,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,0.463117126153207,0.316150403391788,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"25","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Nonsexual","5",1,4,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,-0.917977707107573,1.25743963031879,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"26","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Nonsexual","6",4,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,1.1536645427836,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"27","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Sexual","7",2,4,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,-0.227430290477183,1.25743963031879,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"28","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Nonsexual","8",3,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,0.463117126153207,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"29","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Nonsexual","9",4,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,1.1536645427836,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"30","3",22,686,1,3,5,3,37,9,19,9,26,8,18,6,42,35,12,13,25,13,12,25,2.73333333333333,2.5,2.67213114754098,"Sexual","10",2,2,"Medium",0.115475794574437,1.74122424607111,-1.11958343103486,0.0936290856888494,-0.227430290477183,-0.625138823535218,-0.702992801934018,-0.554474687450303,-1.00951197321964,0.15509552768452,-1.29183042811342,-0.667937756807551,-1.33530077539589
"31","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Sexual","1",4,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,1.1536645427836,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"32","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Sexual","2",1,4,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,1.25743963031879,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"33","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Nonsexual","3",1,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"34","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Sexual","4",1,3,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,0.316150403391788,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"35","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Nonsexual","5",1,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"36","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Nonsexual","6",3,3,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,0.463117126153207,0.316150403391788,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"37","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Sexual","7",1,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"38","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Nonsexual","8",4,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,1.1536645427836,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"39","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Nonsexual","9",5,3,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,1.84421195941399,0.316150403391788,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"40","4",45,695,0,1,2,2,42,5,21,16,43,11,32,3,15,30,8,14,22,13,12,25,3.66666666666667,2.125,3.26229508196721,"Sexual","10",1,2,"High",-0.421078402438096,-1.12694619639616,0.571278549625174,-1.13692461193603,-0.917977707107573,-0.625138823535218,-0.270092281332079,-1.25326470451096,0.240729778229298,0.594135175283777,1.17510826488949,1.00797879663685,1.09046424394107
"41","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Sexual","1",5,2,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,1.84421195941399,-0.625138823535218,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"42","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Sexual","2",2,3,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.227430290477183,0.316150403391788,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"43","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Nonsexual","3",1,3,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,0.316150403391788,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"44","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Sexual","4",1,4,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,1.25743963031879,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"45","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Nonsexual","5",1,3,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,0.316150403391788,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"46","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Nonsexual","6",5,2,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,1.84421195941399,-0.625138823535218,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"47","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Sexual","7",1,5,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,2.1987288572458,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"48","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Nonsexual","8",1,2,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,-0.625138823535218,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"49","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Nonsexual","9",4,5,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,1.1536645427836,2.1987288572458,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"50","5",39,703,1,1,3,5,57,12,25,20,28,7,21,3,45,29,10,12,22,19,15,34,3.46666666666667,2.6875,3.26229508196721,"Sexual","10",1,5,"High",-0.528389241840603,2.05990985078969,0.571278549625174,-1.13692461193603,-0.917977707107573,2.1987288572458,1.02860928047374,-0.0303821746548112,0.955153636200119,1.47221447048229,-1.00160234658366,-1.22657660795569,-0.815493985537971
"51","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Sexual","1",5,4,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,1.84421195941399,1.25743963031879,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"52","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Sexual","2",2,5,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.227430290477183,2.1987288572458,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"53","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Nonsexual","3",1,2,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"54","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Sexual","4",1,2,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"55","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Nonsexual","5",4,2,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,1.1536645427836,-0.625138823535218,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"56","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Nonsexual","6",5,4,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,1.84421195941399,1.25743963031879,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"57","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Sexual","7",1,4,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.917977707107573,1.25743963031879,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"58","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Nonsexual","8",4,1,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,1.1536645427836,-1.56642805046222,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"59","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Nonsexual","9",1,5,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.917977707107573,2.1987288572458,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"60","6",20,694,0,1,3,3,63,15,24,24,25,6,19,6,37,52,10,15,25,19,14,33,3.6,2.5,3.31147540983607,"Sexual","10",1,4,"High",1.93976006441705,1.21008157154013,0.712183714680176,0.0936290856888494,-0.917977707107573,1.25743963031879,1.54808990519606,0.49371033814068,1.66957749417094,1.25269464668266,-1.43694446887829,-1.78521545910382,-1.16203184544325
"61","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Sexual","1",2,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.227430290477183,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"62","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Sexual","2",2,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.227430290477183,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"63","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Nonsexual","3",1,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"64","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Sexual","4",1,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"65","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Nonsexual","5",1,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"66","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Nonsexual","6",4,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,1.1536645427836,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"67","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Sexual","7",2,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.227430290477183,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"68","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Nonsexual","8",1,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,-0.917977707107573,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
"69","7",25,709,0,1,3,3,47,11,14,22,36,8,28,6,16,34,8,11,19,10,10,20,3.6,2.5,3.31147540983607,"Nonsexual","9",4,2,"High",0.00816495517193015,-1.02071766148996,0.712183714680176,0.0936290856888494,1.1536645427836,-0.625138823535218,0.162808239269859,-0.205079678919975,1.31236556518553,-0.942503591313623,0.159309979535354,-0.667937756807551,0.397388524130513
